index,angle,houghAngle,houghConfidence,projectionAngle,projectionConfidence,freqHoughAngle,freqHoughConfidence
3,-8.25,-8.00,1.00,-8.00,0.25,-8.00,0.11
3,-8.00,-8.00,1.00,-8.00,0.43,-8.00,0.50
3,-7.75,-8.00,1.00,-8.00,0.24,-8.00,0.04
3,-7.50,-7.00,0.48,-7.00,0.16,-7.00,0.04
3,-7.25,-7.00,1.00,-7.00,0.25,-7.00,0.10
3,-7.00,-7.00,1.00,-7.00,0.42,-7.00,1.00
3,-6.75,-7.00,1.00,-7.00,0.23,-7.00,0.04
3,-6.50,-6.00,0.49,-6.00,0.16,-7.00,0.02
3,-6.25,-6.00,1.00,-6.00,0.25,-6.00,0.06
3,-6.00,-6.00,1.00,-6.00,0.43,-6.00,0.66
3,-5.75,-6.00,1.00,-6.00,0.24,-6.00,0.04
3,-5.50,-5.00,0.53,-5.00,0.16,-5.00,0.03
3,-5.25,-5.00,1.00,-5.00,0.24,-5.00,0.07
3,-5.00,-5.00,1.00,-5.00,0.44,-5.00,1.00
3,-4.75,-5.00,1.00,-5.00,0.25,-5.00,0.03
3,-4.50,-5.00,0.45,-4.00,0.16,-4.00,0.05
3,-4.25,-4.00,1.00,-4.00,0.26,-4.00,0.06
3,-4.00,-4.00,1.00,-4.00,0.45,-4.00,1.00
3,-3.75,-4.00,1.00,-4.00,0.26,-4.00,0.03
3,-3.50,-4.00,0.45,-3.00,0.16,-3.00,0.02
3,-3.25,-3.00,1.00,-3.00,0.26,-3.00,0.06
3,-3.00,-3.00,1.00,-3.00,0.45,-3.00,0.74
3,-2.75,-3.00,1.00,-3.00,0.24,-3.00,0.05
3,-2.50,-2.00,0.43,-2.00,0.16,-2.00,0.03
3,-2.25,-2.00,1.00,-2.00,0.26,-2.00,0.10
3,-2.00,-2.00,1.00,-2.00,0.47,-2.00,1.00
3,-1.75,-2.00,1.00,-2.00,0.26,-2.00,0.05
3,-1.50,-2.00,0.46,-1.00,0.18,-1.00,0.04
3,-1.25,-1.00,1.00,-1.00,0.28,-1.00,0.05
3,-1.00,-1.00,1.00,-1.00,0.47,-1.00,0.37
3,-0.75,-1.00,1.00,-1.00,0.29,-1.00,0.05
3,-0.50,0.00,0.44,-1.00,0.19,0.00,0.02
3,-0.25,0.00,1.00,-0.00,0.39,0.00,0.06
3,0.00,0.00,1.00,-0.00,0.22,0.00,0.25
3,0.25,0.00,1.00,-0.00,0.38,0.00,0.06
3,0.50,0.00,0.42,1.00,0.19,0.00,0.02
3,0.75,1.00,1.00,1.00,0.29,1.00,0.05
3,1.00,1.00,1.00,1.00,0.46,1.00,0.66
3,1.25,1.00,1.00,1.00,0.27,1.00,0.04
3,1.50,1.00,0.46,1.00,0.17,1.00,0.04
3,1.75,2.00,0.96,2.00,0.26,2.00,0.06
3,2.00,2.00,1.00,2.00,0.47,2.00,1.00
3,2.25,2.00,1.00,2.00,0.26,2.00,0.11
3,2.50,3.00,0.42,3.00,0.15,2.00,0.02
3,2.75,3.00,1.00,3.00,0.25,3.00,0.04
3,3.00,3.00,1.00,3.00,0.44,3.00,0.66
3,3.25,3.00,1.00,3.00,0.26,3.00,0.05
3,3.50,3.00,0.46,3.00,0.15,4.00,0.02
3,3.75,4.00,1.00,4.00,0.26,4.00,0.04
3,4.00,4.00,1.00,4.00,0.44,4.00,1.00
3,4.25,4.00,1.00,4.00,0.25,4.00,0.04
3,4.50,4.00,0.51,4.00,0.16,4.00,0.03
3,4.75,5.00,1.00,5.00,0.24,5.00,0.03
3,5.00,5.00,1.00,5.00,0.44,5.00,1.00
3,5.25,5.00,1.00,5.00,0.24,5.00,0.04
3,5.50,6.00,0.49,6.00,0.16,6.00,0.03
3,5.75,6.00,1.00,6.00,0.24,6.00,0.04
3,6.00,6.00,1.00,6.00,0.42,6.00,0.66
3,6.25,6.00,1.00,6.00,0.25,6.00,0.07
3,6.50,7.00,0.44,6.00,0.16,7.00,0.03
3,6.75,7.00,0.95,7.00,0.24,7.00,0.07
3,7.00,7.00,1.00,7.00,0.43,7.00,1.00
3,7.25,7.00,1.00,7.00,0.25,7.00,0.08
3,7.50,8.00,0.46,7.00,0.16,7.00,0.03
3,7.75,8.00,1.00,8.00,0.24,8.00,0.05
3,8.00,8.00,1.00,8.00,0.42,8.00,1.00
3,8.25,8.00,1.00,8.00,0.24,8.00,0.05
3,8.50,8.00,0.50,9.00,0.16,8.00,0.03
3,8.75,9.00,0.96,9.00,0.25,9.00,0.03
3,9.00,9.00,1.00,9.00,0.42,9.00,0.25
3,9.25,9.00,1.00,9.00,0.25,9.00,0.07
3,9.50,9.00,0.45,9.00,0.16,9.00,0.03
3,9.75,10.00,1.00,10.00,0.25,10.00,0.07
3,10.00,10.00,1.00,10.00,0.42,10.00,0.67
4,-10.00,-10.00,1.00,-10.00,0.17,-10.00,1.00
4,-9.75,-10.00,0.79,-10.00,0.15,-10.00,0.18
4,-9.50,-10.00,0.37,-10.00,0.12,-9.00,0.06
4,-9.25,-9.00,0.41,-9.00,0.14,-9.00,0.18
4,-9.00,-9.00,0.78,-9.00,0.15,-9.00,1.00
4,-8.75,-9.00,0.76,-9.00,0.15,-9.00,0.26
4,-8.50,-9.00,0.36,-9.00,0.12,-8.00,0.08
4,-8.25,-8.00,0.57,-8.00,0.12,-8.00,0.36
4,-8.00,-8.00,1.00,-8.00,0.15,-8.00,1.00
4,-7.75,-8.00,0.77,-8.00,0.14,-8.00,0.14
4,-7.50,-7.00,0.41,-8.00,0.12,-8.00,0.06
4,-7.25,-7.00,0.49,-7.00,0.12,-7.00,0.33
4,-7.00,-7.00,1.00,-7.00,0.15,-7.00,1.00
4,-6.75,-7.00,0.79,-7.00,0.15,-7.00,0.16
4,-6.50,-6.00,0.29,-7.00,0.11,-7.00,0.05
4,-6.25,-6.00,0.62,-6.00,0.13,-6.00,0.33
4,-6.00,-6.00,1.00,-6.00,0.15,-6.00,1.00
4,-5.75,-6.00,0.63,-6.00,0.16,-6.00,0.16
4,-5.50,-6.00,0.41,-6.00,0.12,-6.00,0.05
4,-5.25,-5.00,0.56,-5.00,0.13,-5.00,0.36
4,-5.00,-5.00,1.00,-5.00,0.16,-5.00,1.00
4,-4.75,-5.00,1.00,-5.00,0.16,-5.00,0.24
4,-4.50,-5.00,0.49,-5.00,0.12,-4.00,0.07
4,-4.25,-4.00,0.58,-4.00,0.13,-4.00,0.17
4,-4.00,-4.00,1.00,-4.00,0.16,-4.00,1.00
4,-3.75,-4.00,1.00,-4.00,0.15,-4.00,0.24
4,-3.50,-4.00,0.39,-4.00,0.12,-4.00,0.05
4,-3.25,-3.00,0.57,-3.00,0.14,-3.00,0.34
4,-3.00,-3.00,1.00,-3.00,0.14,-3.00,1.00
4,-2.75,-3.00,1.00,-3.00,0.14,-3.00,0.23
4,-2.50,-3.00,0.49,-2.00,0.13,-2.00,0.05
4,-2.25,-2.00,0.57,-2.00,0.12,-2.00,0.18
4,-2.00,-2.00,1.00,-2.00,0.15,-2.00,1.00
4,-1.75,-2.00,1.00,-2.00,0.17,-2.00,0.16
4,-1.50,-2.00,0.43,-2.00,0.14,-1.00,0.07
4,-1.25,-1.00,0.59,-1.00,0.14,-1.00,0.12
4,-1.00,-1.00,1.00,-1.00,0.16,-1.00,0.55
4,-0.75,-1.00,1.00,-1.00,0.17,-1.00,0.08
4,-0.50,-1.00,0.42,-0.00,0.16,-1.00,0.05
4,-0.25,0.00,0.50,-1.00,0.12,0.00,0.26
4,0.00,0.00,1.00,-0.00,0.18,0.00,1.00
4,0.25,0.00,1.00,1.00,0.10,0.00,0.25
4,0.50,0.00,0.38,-0.00,0.18,1.00,0.04
4,0.75,1.00,0.59,1.00,0.13,1.00,0.11
4,1.00,1.00,1.00,1.00,0.15,1.00,0.55
4,1.25,1.00,1.00,1.00,0.16,1.00,0.20
4,1.50,1.00,0.39,1.00,0.12,1.00,0.08
4,1.75,2.00,0.56,2.00,0.14,2.00,0.11
4,2.00,2.00,1.00,2.00,0.15,2.00,1.00
4,2.25,2.00,1.00,2.00,0.15,2.00,0.25
4,2.50,2.00,0.35,2.00,0.13,2.00,0.08
4,2.75,3.00,0.59,3.00,0.11,3.00,0.17
4,3.00,3.00,1.00,3.00,0.14,3.00,1.00
4,3.25,3.00,0.64,3.00,0.15,3.00,0.46
4,3.50,3.00,0.43,3.00,0.13,3.00,0.06
4,3.75,4.00,0.58,4.00,0.13,4.00,0.16
4,4.00,4.00,1.00,4.00,0.16,4.00,0.48
4,4.25,4.00,1.00,4.00,0.14,4.00,0.28
4,4.50,4.00,0.31,4.00,0.13,4.00,0.08
4,4.75,5.00,0.56,5.00,0.12,5.00,0.18
4,5.00,5.00,1.00,5.00,0.16,5.00,1.00
4,5.25,5.00,0.79,5.00,0.15,5.00,0.28
4,5.50,5.00,0.38,5.00,0.11,5.00,0.08
