index,angle,houghAngle,houghConfidence,projectionAngle,projectionConfidence,freqHoughAngle,freqHoughConfidence
1,6.25,6.00,1.00,6.00,0.27,6.00,1.00
1,6.50,6.00,0.49,6.00,0.17,6.00,0.04
1,6.75,7.00,1.00,7.00,0.28,7.00,0.10
1,7.00,7.00,1.00,7.00,0.45,7.00,1.00
1,7.25,7.00,1.00,7.00,0.27,7.00,1.00
1,7.50,7.00,0.50,8.00,0.17,7.00,0.03
1,7.75,8.00,1.00,8.00,0.27,8.00,0.06
1,8.00,8.00,1.00,8.00,0.44,8.00,1.00
1,8.25,8.00,1.00,8.00,0.28,8.00,0.16
1,8.50,8.00,0.51,8.00,0.18,8.00,0.03
1,8.75,9.00,1.00,9.00,0.27,9.00,0.06
1,9.00,9.00,1.00,9.00,0.44,9.00,1.00
1,9.25,9.00,1.00,9.00,0.28,9.00,0.23
1,9.50,9.00,0.54,10.00,0.18,9.00,0.06
1,9.75,10.00,1.00,10.00,0.27,10.00,0.07
1,10.00,10.00,1.00,10.00,0.45,10.00,1.00
2,-10.00,-10.00,1.00,-10.00,0.46,-10.00,1.00
2,-9.75,-10.00,1.00,-10.00,0.28,-10.00,0.07
2,-9.50,-10.00,0.53,-10.00,0.18,-9.00,0.03
2,-9.25,-9.00,1.00,-9.00,0.27,-9.00,0.70
2,-9.00,-9.00,1.00,-9.00,0.46,-9.00,0.46
2,-8.75,-9.00,1.00,-9.00,0.27,-9.00,0.06
2,-8.50,-9.00,0.51,-8.00,0.17,-8.00,0.04
2,-8.25,-8.00,1.00,-8.00,0.28,-8.00,0.02
2,-8.00,-8.00,1.00,-8.00,0.45,-8.00,1.00
2,-7.75,-8.00,1.00,-8.00,0.26,-8.00,0.05
2,-7.50,-7.00,0.50,-8.00,0.17,-7.00,0.04
2,-7.25,-7.00,1.00,-7.00,0.27,-7.00,1.00
2,-7.00,-7.00,1.00,-7.00,0.45,-7.00,1.00
2,-6.75,-7.00,1.00,-7.00,0.27,-7.00,0.04
2,-6.50,-6.00,0.52,-7.00,0.17,-7.00,0.03
2,-6.25,-6.00,1.00,-6.00,0.27,-6.00,0.36
2,-6.00,-6.00,1.00,-6.00,0.46,-6.00,1.00
2,-5.75,-6.00,1.00,-6.00,0.26,-6.00,0.06
2,-5.50,-5.00,0.52,-6.00,0.17,-5.00,0.03
2,-5.25,-5.00,1.00,-5.00,0.27,-5.00,0.08
2,-5.00,-5.00,1.00,-5.00,0.47,-5.00,1.00
2,-4.75,-5.00,1.00,-5.00,0.27,-5.00,0.05
2,-4.50,-4.00,0.49,-4.00,0.17,-3.00,0.02
2,-4.25,-4.00,1.00,-4.00,0.28,-4.00,0.72
2,-4.00,-4.00,1.00,-4.00,0.46,-4.00,1.00
2,-3.75,-4.00,1.00,-4.00,0.28,-4.00,0.04
2,-3.50,-3.00,0.52,-3.00,0.18,-3.00,0.04
2,-3.25,-3.00,1.00,-3.00,0.28,-3.00,0.05
2,-3.00,-3.00,1.00,-3.00,0.49,-3.00,1.00
2,-2.75,-3.00,1.00,-3.00,0.29,-3.00,0.04
2,-2.50,-2.00,0.44,-3.00,0.18,-3.00,0.03
2,-2.25,-2.00,1.00,-2.00,0.30,-2.00,0.30
2,-2.00,-2.00,1.00,-2.00,0.50,-2.00,1.00
2,-1.75,-2.00,1.00,-2.00,0.30,-2.00,0.05
2,-1.50,-2.00,0.53,-2.00,0.18,0.00,0.03
2,-1.25,-1.00,1.00,-1.00,0.31,-1.00,0.56
2,-1.00,-1.00,1.00,-1.00,0.50,-1.00,1.00
2,-0.75,-1.00,1.00,-1.00,0.33,-1.00,0.04
2,-0.50,-1.00,0.50,-0.00,0.27,-1.00,0.02
2,-0.25,0.00,1.00,-1.00,0.15,0.00,0.06
2,0.00,0.00,1.00,-0.00,0.34,0.00,1.00
2,0.25,0.00,1.00,1.00,0.15,0.00,0.09
2,0.50,1.00,0.47,-0.00,0.27,1.00,0.03
2,0.75,1.00,1.00,1.00,0.33,1.00,0.04
2,1.00,1.00,1.00,1.00,0.50,1.00,1.00
2,1.25,1.00,1.00,1.00,0.32,1.00,0.56
2,1.50,2.00,0.45,1.00,0.17,4.00,0.02
2,1.75,2.00,1.00,2.00,0.30,2.00,0.06
2,2.00,2.00,1.00,2.00,0.50,2.00,1.00
2,2.25,2.00,1.00,2.00,0.30,2.00,1.00
2,2.50,3.00,0.50,2.00,0.19,3.00,0.02
2,2.75,3.00,1.00,3.00,0.29,3.00,0.04
2,3.00,3.00,1.00,3.00,0.49,3.00,1.00
2,3.25,3.00,1.00,3.00,0.29,3.00,0.06
2,3.50,4.00,0.48,3.00,0.18,3.00,0.04
2,3.75,4.00,1.00,4.00,0.28,4.00,0.04
2,4.00,4.00,1.00,4.00,0.46,4.00,1.00
2,4.25,4.00,1.00,4.00,0.28,4.00,1.00
2,4.50,5.00,0.43,4.00,0.18,4.00,0.03
2,4.75,5.00,1.00,5.00,0.27,5.00,0.04
2,5.00,5.00,1.00,5.00,0.46,5.00,1.00
2,5.25,5.00,1.00,5.00,0.27,5.00,0.10
2,5.50,6.00,0.46,5.00,0.17,5.00,0.03
2,5.75,6.00,1.00,6.00,0.27,6.00,0.04
2,6.00,6.00,1.00,6.00,0.44,6.00,1.00
2,6.25,6.00,1.00,6.00,0.28,6.00,0.34
2,6.50,7.00,0.46,6.00,0.18,10.00,0.03
2,6.75,7.00,1.00,7.00,0.27,7.00,0.08
2,7.00,7.00,1.00,7.00,0.45,7.00,1.00
2,7.25,7.00,1.00,7.00,0.28,7.00,0.27
2,7.50,8.00,0.51,7.00,0.17,7.00,0.03
2,7.75,8.00,1.00,8.00,0.27,8.00,0.07
2,8.00,8.00,1.00,8.00,0.45,8.00,1.00
2,8.25,8.00,1.00,8.00,0.28,8.00,0.04
2,8.50,9.00,0.48,8.00,0.18,8.00,0.02
2,8.75,9.00,1.00,9.00,0.27,9.00,0.02
2,9.00,9.00,1.00,9.00,0.46,9.00,1.00
2,9.25,9.00,1.00,9.00,0.27,9.00,0.12
2,9.50,9.00,0.51,9.00,0.18,10.00,0.02
2,9.75,10.00,1.00,10.00,0.28,10.00,0.05
2,10.00,10.00,1.00,10.00,0.46,10.00,1.00
3,-10.00,-10.00,1.00,-10.00,0.43,-10.00,1.00
3,-9.75,-10.00,1.00,-10.00,0.25,-10.00,0.33
3,-9.50,-10.00,0.49,-9.00,0.16,-9.00,0.10
3,-9.25,-9.00,1.00,-9.00,0.25,-9.00,1.00
3,-9.00,-9.00,1.00,-9.00,0.41,-9.00,1.00
3,-8.75,-9.00,1.00,-9.00,0.24,-9.00,0.12
3,-8.50,-9.00,0.50,-8.00,0.16,-8.00,0.40
3,-8.25,-8.00,1.00,-8.00,0.25,-8.00,1.00
3,-8.00,-8.00,1.00,-8.00,0.43,-8.00,1.00
3,-7.75,-8.00,1.00,-8.00,0.24,-8.00,0.55
3,-7.50,-7.00,0.53,-7.00,0.16,-7.00,0.32
3,-7.25,-7.00,1.00,-7.00,0.25,-7.00,1.00
3,-7.00,-7.00,1.00,-7.00,0.42,-7.00,1.00
3,-6.75,-7.00,1.00,-7.00,0.23,-7.00,0.75
3,-6.50,-6.00,0.53,-6.00,0.16,-7.00,0.07
3,-6.25,-6.00,1.00,-6.00,0.25,-6.00,0.60
3,-6.00,-6.00,1.00,-6.00,0.43,-6.00,1.00
3,-5.75,-6.00,1.00,-6.00,0.24,-6.00,0.32
3,-5.50,-5.00,0.53,-5.00,0.16,-5.00,0.09
3,-5.25,-5.00,1.00,-5.00,0.24,-5.00,1.00
3,-5.00,-5.00,1.00,-5.00,0.44,-5.00,1.00
3,-4.75,-5.00,1.00,-5.00,0.25,-5.00,0.17
3,-4.50,-5.00,0.50,-4.00,0.16,-4.00,0.33
3,-4.25,-4.00,1.00,-4.00,0.26,-4.00,1.00
3,-4.00,-4.00,1.00,-4.00,0.45,-4.00,1.00
3,-3.75,-4.00,1.00,-4.00,0.26,-4.00,0.09
3,-3.50,-4.00,0.49,-3.00,0.16,-3.00,0.06
3,-3.25,-3.00,1.00,-3.00,0.26,-3.00,0.59
3,-3.00,-3.00,1.00,-3.00,0.45,-3.00,1.00
3,-2.75,-3.00,1.00,-3.00,0.24,-3.00,0.74
3,-2.50,-2.00,0.52,-2.00,0.16,-2.00,0.11
3,-2.25,-2.00,1.00,-2.00,0.26,-2.00,1.00
3,-2.00,-2.00,1.00,-2.00,0.47,-2.00,1.00
3,-1.75,-2.00,1.00,-2.00,0.26,-2.00,0.60
3,-1.50,-2.00,0.45,-1.00,0.18,-1.00,0.21
3,-1.25,-1.00,1.00,-1.00,0.28,-1.00,1.00
3,-1.00,-1.00,1.00,-1.00,0.47,-1.00,1.00
3,-0.75,-1.00,1.00,-1.00,0.29,-1.00,0.50
3,-0.50,0.00,0.51,-1.00,0.19,0.00,0.06
3,-0.25,0.00,1.00,-0.00,0.39,0.00,1.00
3,0.00,0.00,1.00,-0.00,0.22,0.00,1.00
3,0.25,0.00,1.00,-0.00,0.38,0.00,1.00
3,0.50,0.00,0.48,1.00,0.19,0.00,0.05
3,0.75,1.00,1.00,1.00,0.29,1.00,0.33
3,1.00,1.00,1.00,1.00,0.46,1.00,1.00
3,1.25,1.00,1.00,1.00,0.27,1.00,0.45
3,1.50,1.00,0.50,1.00,0.17,1.00,0.20
3,1.75,2.00,1.00,2.00,0.26,2.00,1.00
3,2.00,2.00,1.00,2.00,0.47,2.00,1.00
3,2.25,2.00,1.00,2.00,0.26,2.00,1.00
3,2.50,3.00,0.51,3.00,0.15,2.00,0.06
3,2.75,3.00,1.00,3.00,0.25,3.00,0.60
3,3.00,3.00,1.00,3.00,0.44,3.00,1.00
3,3.25,3.00,1.00,3.00,0.26,3.00,0.74
3,3.50,3.00,0.48,3.00,0.15,4.00,0.06
3,3.75,4.00,1.00,4.00,0.26,4.00,0.15
3,4.00,4.00,1.00,4.00,0.44,4.00,1.00
3,4.25,4.00,1.00,4.00,0.25,4.00,0.33
3,4.50,4.00,0.52,4.00,0.16,4.00,0.42
3,4.75,5.00,1.00,5.00,0.24,5.00,0.41
3,5.00,5.00,1.00,5.00,0.44,5.00,1.00
3,5.25,5.00,1.00,5.00,0.24,5.00,0.74
3,5.50,6.00,0.53,6.00,0.16,6.00,0.08
3,5.75,6.00,1.00,6.00,0.24,6.00,0.48
3,6.00,6.00,1.00,6.00,0.42,6.00,1.00
3,6.25,6.00,1.00,6.00,0.25,6.00,0.75
3,6.50,7.00,0.51,6.00,0.16,7.00,0.15
3,6.75,7.00,1.00,7.00,0.24,7.00,0.74
3,7.00,7.00,1.00,7.00,0.43,7.00,1.00
3,7.25,7.00,1.00,7.00,0.25,7.00,1.00
3,7.50,8.00,0.50,7.00,0.16,7.00,0.28
3,7.75,8.00,1.00,8.00,0.24,8.00,0.57
3,8.00,8.00,1.00,8.00,0.42,8.00,1.00
3,8.25,8.00,1.00,8.00,0.24,8.00,1.00
3,8.50,8.00,0.51,9.00,0.16,8.00,0.42
3,8.75,9.00,1.00,9.00,0.25,9.00,0.22
3,9.00,9.00,1.00,9.00,0.42,9.00,1.00
3,9.25,9.00,1.00,9.00,0.25,9.00,1.00
3,9.50,9.00,0.46,9.00,0.16,9.00,0.18
3,9.75,10.00,1.00,10.00,0.25,10.00,0.57
3,10.00,10.00,1.00,10.00,0.42,10.00,1.00
4,-10.00,-10.00,1.00,-10.00,0.17,-10.00,1.00
4,-9.75,-10.00,1.00,-10.00,0.15,-10.00,0.57
4,-9.50,-10.00,0.53,-10.00,0.12,-9.00,0.31
4,-9.25,-9.00,0.56,-9.00,0.14,-9.00,0.57
4,-9.00,-9.00,1.00,-9.00,0.15,-9.00,1.00
4,-8.75,-9.00,1.00,-9.00,0.15,-9.00,1.00
4,-8.50,-9.00,0.53,-9.00,0.12,-8.00,0.33
4,-8.25,-8.00,1.00,-8.00,0.12,-8.00,1.00
4,-8.00,-8.00,1.00,-8.00,0.15,-8.00,1.00
4,-7.75,-8.00,1.00,-8.00,0.14,-8.00,0.47
4,-7.50,-7.00,0.47,-8.00,0.12,-8.00,0.28
4,-7.25,-7.00,1.00,-7.00,0.12,-7.00,1.00
4,-7.00,-7.00,1.00,-7.00,0.15,-7.00,1.00
4,-6.75,-7.00,1.00,-7.00,0.15,-7.00,0.56
4,-6.50,-6.00,0.49,-7.00,0.11,-7.00,0.26
4,-6.25,-6.00,1.00,-6.00,0.13,-6.00,1.00
4,-6.00,-6.00,1.00,-6.00,0.15,-6.00,1.00
4,-5.75,-6.00,1.00,-6.00,0.16,-6.00,0.57
4,-5.50,-6.00,0.54,-6.00,0.12,-6.00,0.26
4,-5.25,-5.00,0.56,-5.00,0.13,-5.00,1.00
4,-5.00,-5.00,1.00,-5.00,0.16,-5.00,1.00
4,-4.75,-5.00,1.00,-5.00,0.16,-5.00,0.66
4,-4.50,-5.00,0.56,-5.00,0.12,-4.00,0.31
4,-4.25,-4.00,1.00,-4.00,0.13,-4.00,0.52
4,-4.00,-4.00,1.00,-4.00,0.16,-4.00,1.00
4,-3.75,-4.00,1.00,-4.00,0.15,-4.00,1.00
4,-3.50,-4.00,0.54,-4.00,0.12,-4.00,0.30
4,-3.25,-3.00,0.57,-3.00,0.14,-3.00,1.00
4,-3.00,-3.00,1.00,-3.00,0.14,-3.00,1.00
4,-2.75,-3.00,1.00,-3.00,0.14,-3.00,0.67
4,-2.50,-3.00,0.71,-2.00,0.13,-2.00,0.24
4,-2.25,-2.00,1.00,-2.00,0.12,-2.00,0.58
4,-2.00,-2.00,1.00,-2.00,0.15,-2.00,1.00
4,-1.75,-2.00,1.00,-2.00,0.17,-2.00,0.43
4,-1.50,-2.00,0.55,-2.00,0.14,-1.00,0.35
4,-1.25,-1.00,1.00,-1.00,0.14,-1.00,0.48
4,-1.00,-1.00,1.00,-1.00,0.16,-1.00,1.00
4,-0.75,-1.00,1.00,-1.00,0.17,-1.00,0.39
4,-0.50,-1.00,0.55,-0.00,0.16,-1.00,0.29
4,-0.25,0.00,0.72,-1.00,0.12,0.00,0.73
4,0.00,0.00,1.00,-0.00,0.18,0.00,1.00
4,0.25,0.00,1.00,1.00,0.10,0.00,0.81
4,0.50,0.00,0.55,-0.00,0.18,1.00,0.24
4,0.75,1.00,1.00,1.00,0.13,1.00,0.50
4,1.00,1.00,1.00,1.00,0.15,1.00,1.00
4,1.25,1.00,1.00,1.00,0.16,1.00,0.51
4,1.50,1.00,0.57,1.00,0.12,1.00,0.41
4,1.75,2.00,0.56,2.00,0.14,2.00,0.39
4,2.00,2.00,1.00,2.00,0.15,2.00,1.00
4,2.25,2.00,1.00,2.00,0.15,2.00,0.80
4,2.50,2.00,0.46,2.00,0.13,2.00,0.37
4,2.75,3.00,1.00,3.00,0.11,3.00,0.58
4,3.00,3.00,1.00,3.00,0.14,3.00,1.00
4,3.25,3.00,1.00,3.00,0.15,3.00,1.00
4,3.50,3.00,0.56,3.00,0.13,3.00,0.31
4,3.75,4.00,0.72,4.00,0.13,4.00,0.51
4,4.00,4.00,1.00,4.00,0.16,4.00,1.00
4,4.25,4.00,1.00,4.00,0.14,4.00,0.67
4,4.50,4.00,0.54,4.00,0.13,4.00,0.29
4,4.75,5.00,0.70,5.00,0.12,5.00,0.57
4,5.00,5.00,1.00,5.00,0.16,5.00,1.00
4,5.25,5.00,1.00,5.00,0.15,5.00,1.00
4,5.50,5.00,0.55,5.00,0.11,5.00,0.39
4,5.75,6.00,0.73,6.00,0.13,6.00,0.56
4,6.00,6.00,1.00,6.00,0.14,6.00,1.00
4,6.25,6.00,1.00,6.00,0.15,6.00,1.00
4,6.50,6.00,0.55,6.00,0.12,6.00,0.32
4,6.75,7.00,0.72,7.00,0.13,7.00,0.43
4,7.00,7.00,1.00,7.00,0.13,7.00,1.00
4,7.25,7.00,1.00,7.00,0.14,7.00,1.00
4,7.50,7.00,0.53,7.00,0.13,8.00,0.27
4,7.75,8.00,0.73,8.00,0.12,8.00,0.50
4,8.00,8.00,1.00,8.00,0.15,8.00,1.00
4,8.25,8.00,1.00,8.00,0.14,8.00,1.00
4,8.50,8.00,0.56,8.00,0.12,8.00,0.52
4,8.75,9.00,0.73,9.00,0.13,9.00,0.58
4,9.00,9.00,1.00,9.00,0.15,9.00,1.00
4,9.25,9.00,1.00,9.00,0.15,9.00,1.00
4,9.50,10.00,0.47,9.00,0.13,9.00,0.34
4,9.75,10.00,0.73,10.00,0.13,10.00,0.56
4,10.00,10.00,1.00,10.00,0.16,10.00,1.00
5,-10.00,-10.00,1.00,-10.00,0.24,-10.00,1.00
5,-9.75,-10.00,0.94,-10.00,0.18,-10.00,0.70
5,-9.50,-9.00,0.53,-9.00,0.16,-9.00,0.36
5,-9.25,-9.00,1.00,-9.00,0.21,-9.00,0.55
5,-9.00,-9.00,1.00,-9.00,0.22,-9.00,1.00
5,-8.75,-9.00,0.84,-9.00,0.17,-9.00,0.49
5,-8.50,-8.00,0.63,-8.00,0.16,-8.00,0.34
5,-8.25,-8.00,1.00,-8.00,0.22,-8.00,0.55
5,-8.00,-8.00,1.00,-8.00,0.22,-8.00,1.00
5,-7.75,-8.00,0.84,-8.00,0.18,-8.00,0.48
5,-7.50,-7.00,0.60,-7.00,0.16,-8.00,0.39
5,-7.25,-7.00,1.00,-7.00,0.22,-7.00,0.54
5,-7.00,-7.00,1.00,-7.00,0.23,-7.00,1.00
5,-6.75,-7.00,0.93,-7.00,0.17,-7.00,0.65
5,-6.50,-6.00,0.59,-6.00,0.16,-6.00,0.16
5,-6.25,-6.00,1.00,-6.00,0.22,-6.00,1.00
5,-6.00,-6.00,1.00,-6.00,0.23,-6.00,1.00
5,-5.75,-6.00,0.85,-6.00,0.18,-6.00,0.48
5,-5.50,-5.00,0.65,-5.00,0.16,-6.00,0.18
5,-5.25,-5.00,1.00,-5.00,0.23,-5.00,1.00
5,-5.00,-5.00,1.00,-5.00,0.24,-5.00,1.00
5,-4.75,-5.00,0.85,-5.00,0.18,-5.00,0.62
5,-4.50,-4.00,0.66,-4.00,0.17,-4.00,0.30
5,-4.25,-4.00,1.00,-4.00,0.22,-4.00,0.55
5,-4.00,-4.00,1.00,-4.00,0.25,-4.00,1.00
5,-3.75,-4.00,0.91,-4.00,0.18,-4.00,0.45
5,-3.50,-4.00,0.36,-3.00,0.17,-3.00,0.30
5,-3.25,-3.00,1.00,-3.00,0.23,-3.00,0.55
5,-3.00,-3.00,1.00,-3.00,0.25,-3.00,1.00
5,-2.75,-3.00,0.96,-3.00,0.18,-3.00,0.63
5,-2.50,-2.00,0.55,-2.00,0.17,-2.00,0.20
5,-2.25,-2.00,1.00,-2.00,0.25,-2.00,0.45
5,-2.00,-2.00,1.00,-2.00,0.25,-2.00,1.00
5,-1.75,-2.00,0.93,-2.00,0.20,-2.00,0.71
5,-1.50,-1.00,0.70,-1.00,0.17,-1.00,0.22
5,-1.25,-1.00,1.00,-1.00,0.25,-1.00,1.00
5,-1.00,-1.00,1.00,-1.00,0.27,-1.00,1.00
5,-0.75,-1.00,0.89,-1.00,0.21,-1.00,0.31
5,-0.50,0.00,0.64,-0.00,0.24,-1.00,0.28
5,-0.25,0.00,1.00,-1.00,0.12,0.00,0.57
5,0.00,0.00,1.00,-0.00,0.36,0.00,1.00
5,0.25,0.00,1.00,1.00,0.14,0.00,0.73
5,0.50,1.00,0.66,-0.00,0.20,0.00,0.30
5,0.75,1.00,1.00,1.00,0.26,1.00,0.28
5,1.00,1.00,1.00,1.00,0.27,1.00,1.00
5,1.25,1.00,1.00,1.00,0.20,1.00,1.00
5,1.50,2.00,0.63,2.00,0.17,1.00,0.32
5,1.75,2.00,1.00,2.00,0.25,2.00,0.45
5,2.00,2.00,1.00,2.00,0.25,2.00,1.00
5,2.25,2.00,0.84,2.00,0.19,2.00,0.55
5,2.50,3.00,0.64,3.00,0.17,2.00,0.38
5,2.75,3.00,1.00,3.00,0.23,3.00,0.55
5,3.00,3.00,1.00,3.00,0.25,3.00,0.74
5,3.25,3.00,0.87,3.00,0.18,3.00,0.53
5,3.50,4.00,0.56,4.00,0.17,3.00,0.41
5,3.75,4.00,1.00,4.00,0.22,4.00,0.56
5,4.00,4.00,1.00,4.00,0.24,4.00,1.00
5,4.25,4.00,0.85,4.00,0.18,4.00,0.66
5,4.50,5.00,0.60,5.00,0.16,4.00,0.41
5,4.75,5.00,1.00,5.00,0.22,5.00,0.45
5,5.00,5.00,1.00,5.00,0.24,5.00,1.00
5,5.25,5.00,0.92,5.00,0.18,5.00,1.00
5,5.50,6.00,0.62,6.00,0.15,5.00,0.32
5,5.75,6.00,1.00,6.00,0.22,6.00,0.48
5,6.00,6.00,1.00,6.00,0.23,6.00,1.00
5,6.25,6.00,0.93,6.00,0.18,6.00,1.00
5,6.50,7.00,0.66,7.00,0.16,6.00,0.49
5,6.75,7.00,1.00,7.00,0.21,7.00,0.55
5,7.00,7.00,1.00,7.00,0.22,7.00,1.00
5,7.25,7.00,0.89,7.00,0.17,7.00,0.72
5,7.50,8.00,0.64,8.00,0.16,8.00,0.29
5,7.75,8.00,1.00,8.00,0.21,8.00,0.56
5,8.00,8.00,1.00,8.00,0.22,8.00,1.00
5,8.25,8.00,1.00,8.00,0.17,8.00,0.66
5,8.50,9.00,0.64,9.00,0.15,8.00,0.28
5,8.75,9.00,1.00,9.00,0.21,9.00,0.56
5,9.00,9.00,1.00,9.00,0.22,9.00,1.00
5,9.25,9.00,0.90,9.00,0.17,9.00,0.55
5,9.50,10.00,0.64,10.00,0.15,9.00,0.32
5,9.75,10.00,1.00,10.00,0.22,10.00,0.63
5,10.00,10.00,1.00,10.00,0.23,10.00,1.00
6,-10.00,-10.00,1.00,-10.00,0.25,-10.00,1.00
6,-9.75,-10.00,0.97,-10.00,0.18,-10.00,0.35
6,-9.50,-10.00,0.33,-9.00,0.17,-9.00,0.30
6,-9.25,-9.00,1.00,-9.00,0.24,-9.00,1.00
6,-9.00,-9.00,1.00,-9.00,0.24,-9.00,1.00
6,-8.75,-9.00,0.93,-9.00,0.17,-9.00,0.20
6,-8.50,-9.00,0.26,-8.00,0.16,-8.00,0.39
6,-8.25,-8.00,1.00,-8.00,0.24,-8.00,1.00
6,-8.00,-8.00,1.00,-8.00,0.24,-8.00,1.00
6,-7.75,-8.00,0.93,-8.00,0.17,-8.00,0.23
6,-7.50,-8.00,0.30,-7.00,0.17,-7.00,0.30
6,-7.25,-7.00,1.00,-7.00,0.23,-7.00,1.00
6,-7.00,-7.00,1.00,-7.00,0.24,-7.00,0.49
6,-6.75,-7.00,0.96,-7.00,0.17,-7.00,0.21
6,-6.50,-7.00,0.29,-6.00,0.16,-6.00,0.30
6,-6.25,-6.00,1.00,-6.00,0.24,-6.00,1.00
6,-6.00,-6.00,1.00,-6.00,0.23,-6.00,1.00
6,-5.75,-6.00,0.93,-6.00,0.18,-6.00,0.30
6,-5.50,-6.00,0.31,-5.00,0.16,-5.00,0.31
6,-5.25,-5.00,1.00,-5.00,0.25,-5.00,0.59
6,-5.00,-5.00,1.00,-5.00,0.24,-5.00,0.48
6,-4.75,-5.00,0.83,-5.00,0.17,-5.00,0.16
6,-4.50,-5.00,0.29,-4.00,0.17,-4.00,0.20
6,-4.25,-4.00,1.00,-4.00,0.24,-4.00,1.00
6,-4.00,-4.00,1.00,-4.00,0.25,-4.00,1.00
6,-3.75,-4.00,0.97,-4.00,0.17,-4.00,0.24
6,-3.50,-4.00,0.34,-3.00,0.18,-3.00,0.17
6,-3.25,-3.00,1.00,-3.00,0.25,-3.00,1.00
