index,angle,houghAngle,houghConfidence,projectionAngle,projectionConfidence,freqHoughAngle,freqHoughConfidence
3,-0.50,0.00,0.20,-1.00,0.84,0.00,0.01
3,-0.25,0.00,0.70,-0.00,0.94,0.00,0.03
3,0.00,0.00,1.00,-0.00,0.86,0.00,0.05
3,0.25,0.00,0.80,-0.00,0.94,0.00,0.03
3,0.50,0.00,0.20,1.00,0.85,0.00,0.01
3,0.75,1.00,0.83,1.00,0.89,1.00,0.02
3,1.00,1.00,1.00,1.00,0.98,1.00,0.04
3,1.25,1.00,0.85,1.00,0.89,1.00,0.02
3,1.50,1.00,0.19,1.00,0.84,1.00,0.02
3,1.75,2.00,0.79,2.00,0.88,2.00,0.02
3,2.00,2.00,1.00,2.00,0.98,2.00,0.05
3,2.25,2.00,0.96,2.00,0.88,2.00,0.04
3,2.50,3.00,0.16,3.00,0.83,2.00,0.01
3,2.75,3.00,0.76,3.00,0.87,3.00,0.02
3,3.00,3.00,1.00,3.00,0.97,3.00,0.06
3,3.25,3.00,0.81,3.00,0.88,3.00,0.02
3,3.50,3.00,0.24,3.00,0.83,4.00,0.01
3,3.75,4.00,0.90,4.00,0.88,4.00,0.02
3,4.00,4.00,1.00,4.00,0.97,4.00,0.08
3,4.25,4.00,0.79,4.00,0.87,4.00,0.02
3,4.50,4.00,0.23,4.00,0.83,4.00,0.02
3,4.75,5.00,0.76,5.00,0.87,5.00,0.02
3,5.00,5.00,1.00,5.00,0.97,5.00,0.15
3,5.25,5.00,0.63,5.00,0.87,5.00,0.02
3,5.50,6.00,0.24,6.00,0.83,6.00,0.01
3,5.75,6.00,0.80,6.00,0.87,6.00,0.02
3,6.00,6.00,1.00,6.00,0.96,6.00,0.07
3,6.25,6.00,0.82,6.00,0.87,6.00,0.04
3,6.50,7.00,0.23,6.00,0.83,7.00,0.02
3,6.75,7.00,0.78,7.00,0.87,7.00,0.03
3,7.00,7.00,1.00,7.00,0.96,7.00,0.05
3,7.25,7.00,0.86,7.00,0.87,7.00,0.03
3,7.50,8.00,0.21,7.00,0.83,7.00,0.01
3,7.75,8.00,0.77,8.00,0.87,8.00,0.03
3,8.00,8.00,1.00,8.00,0.96,8.00,0.07
3,8.25,8.00,0.80,8.00,0.87,8.00,0.03
3,8.50,8.00,0.23,9.00,0.83,8.00,0.01
